bbox,class_id,confidence,file_path,filename,source,type
"(364, 26, 421, 687)",0,1.0,barcode_data/0/20201211_1988_rgb.png,20201211_1988_rgb.png,ground_truth,barcode
"(168, 19, 648, 686)",0,1.0,barcode_data/0/20201211_2050_rgb.png,20201211_2050_rgb.png,ground_truth,barcode
"(146, 143, 856, 530)",0,1.0,barcode_data/0/20201211_2082_rgb.png,20201211_2082_rgb.png,ground_truth,barcode
"(276, 160, 761, 526)",0,1.0,barcode_data/0/20201211_2083_rgb.png,20201211_2083_rgb.png,ground_truth,barcode
"(366, 134, 658, 544)",0,1.0,barcode_data/0/20201211_2084_rgb.png,20201211_2084_rgb.png,ground_truth,barcode
"(326, 80, 745, 607)",0,1.0,barcode_data/0/20201211_2085_rgb.png,20201211_2085_rgb.png,ground_truth,barcode
"(459, 35, 640, 653)",0,1.0,barcode_data/0/20201211_2086_rgb.png,20201211_2086_rgb.png,ground_truth,barcode
"(444, 35, 648, 684)",0,1.0,barcode_data/0/20201211_2095_rgb.png,20201211_2095_rgb.png,ground_truth,barcode
"(500, 46, 489, 565)",0,1.0,barcode_data/0/20201211_2096_rgb.png,20201211_2096_rgb.png,ground_truth,barcode
"(621, 11, 635, 694)",0,1.0,barcode_data/0/20201211_2153_rgb.png,20201211_2153_rgb.png,ground_truth,barcode
"(608, 3, 641, 686)",0,1.0,barcode_data/0/20201211_2154_rgb.png,20201211_2154_rgb.png,ground_truth,barcode
"(609, 2, 648, 684)",0,1.0,barcode_data/0/20201211_2155_rgb.png,20201211_2155_rgb.png,ground_truth,barcode
"(605, 13, 648, 682)",0,1.0,barcode_data/0/20201211_2156_rgb.png,20201211_2156_rgb.png,ground_truth,barcode
"(615, 31, 628, 686)",0,1.0,barcode_data/0/20201211_2157_rgb.png,20201211_2157_rgb.png,ground_truth,barcode
"(397, 181, 840, 341)",0,1.0,barcode_data/0/20201211_221_rgb.png,20201211_221_rgb.png,ground_truth,barcode
"(426, 177, 732, 364)",0,1.0,barcode_data/0/20201211_222_rgb.png,20201211_222_rgb.png,ground_truth,barcode
"(369, 153, 858, 403)",0,1.0,barcode_data/0/20201211_223_rgb.png,20201211_223_rgb.png,ground_truth,barcode
"(386, 124, 824, 384)",0,1.0,barcode_data/0/20201211_224_rgb.png,20201211_224_rgb.png,ground_truth,barcode
"(367, 190, 839, 351)",0,1.0,barcode_data/0/20201211_226_rgb.png,20201211_226_rgb.png,ground_truth,barcode
"(20, 187, 1192, 472)",0,1.0,barcode_data/0/20201211_2282_rgb.png,20201211_2282_rgb.png,ground_truth,barcode
"(332, 148, 860, 380)",0,1.0,barcode_data/0/20201211_228_rgb.png,20201211_228_rgb.png,ground_truth,barcode
"(17, 13, 1232, 568)",0,1.0,barcode_data/0/20201211_2316_rgb.png,20201211_2316_rgb.png,ground_truth,barcode
"(382, 115, 796, 487)",0,1.0,barcode_data/0/20201211_233_rgb.png,20201211_233_rgb.png,ground_truth,barcode
"(362, 155, 780, 474)",0,1.0,barcode_data/0/20201211_234_rgb.png,20201211_234_rgb.png,ground_truth,barcode
"(413, 149, 664, 484)",0,1.0,barcode_data/0/20201211_236_rgb.png,20201211_236_rgb.png,ground_truth,barcode
"(7, 157, 670, 354)",0,1.0,barcode_data/0/20201211_2371_rgb.png,20201211_2371_rgb.png,ground_truth,barcode
"(10, 153, 658, 357)",0,1.0,barcode_data/0/20201211_2372_rgb.png,20201211_2372_rgb.png,ground_truth,barcode
"(21, 158, 652, 333)",0,1.0,barcode_data/0/20201211_2373_rgb.png,20201211_2373_rgb.png,ground_truth,barcode
"(40, 162, 664, 355)",0,1.0,barcode_data/0/20201211_2374_rgb.png,20201211_2374_rgb.png,ground_truth,barcode
"(0, 151, 754, 411)",0,1.0,barcode_data/0/20201211_2384_rgb.png,20201211_2384_rgb.png,ground_truth,barcode
"(28, 235, 939, 354)",0,1.0,barcode_data/0/20201211_2402_rgb.png,20201211_2402_rgb.png,ground_truth,barcode
"(14, 228, 856, 352)",0,1.0,barcode_data/0/20201211_2403_rgb.png,20201211_2403_rgb.png,ground_truth,barcode
"(8, 273, 880, 294)",0,1.0,barcode_data/0/20201211_2408_rgb.png,20201211_2408_rgb.png,ground_truth,barcode
"(12, 270, 880, 305)",0,1.0,barcode_data/0/20201211_2409_rgb.png,20201211_2409_rgb.png,ground_truth,barcode
"(338, 201, 741, 438)",0,1.0,barcode_data/0/20201211_240_rgb.png,20201211_240_rgb.png,ground_truth,barcode
"(15, 247, 851, 335)",0,1.0,barcode_data/0/20201211_2410_rgb.png,20201211_2410_rgb.png,ground_truth,barcode
"(19, 254, 948, 332)",0,1.0,barcode_data/0/20201211_2411_rgb.png,20201211_2411_rgb.png,ground_truth,barcode
"(61, 223, 784, 315)",0,1.0,barcode_data/0/20201211_2441_rgb.png,20201211_2441_rgb.png,ground_truth,barcode
"(1, 237, 843, 300)",0,1.0,barcode_data/0/20201211_2442_rgb.png,20201211_2442_rgb.png,ground_truth,barcode
"(10, 303, 849, 226)",0,1.0,barcode_data/0/20201211_2461_rgb.png,20201211_2461_rgb.png,ground_truth,barcode
"(24, 253, 830, 298)",0,1.0,barcode_data/0/20201211_2462_rgb.png,20201211_2462_rgb.png,ground_truth,barcode
"(3, 249, 843, 273)",0,1.0,barcode_data/0/20201211_2463_rgb.png,20201211_2463_rgb.png,ground_truth,barcode
"(66, 264, 802, 280)",0,1.0,barcode_data/0/20201211_2464_rgb.png,20201211_2464_rgb.png,ground_truth,barcode
"(32, 243, 851, 254)",0,1.0,barcode_data/0/20201211_2465_rgb.png,20201211_2465_rgb.png,ground_truth,barcode
"(7, 251, 860, 239)",0,1.0,barcode_data/0/20201211_2466_rgb.png,20201211_2466_rgb.png,ground_truth,barcode
"(17, 249, 871, 269)",0,1.0,barcode_data/0/20201211_2467_rgb.png,20201211_2467_rgb.png,ground_truth,barcode
"(12, 251, 812, 255)",0,1.0,barcode_data/0/20201211_2473_rgb.png,20201211_2473_rgb.png,ground_truth,barcode
"(9, 236, 883, 270)",0,1.0,barcode_data/0/20201211_2474_rgb.png,20201211_2474_rgb.png,ground_truth,barcode
"(259, 284, 834, 247)",0,1.0,barcode_data/0/20201211_247_rgb.png,20201211_247_rgb.png,ground_truth,barcode
"(41, 227, 811, 261)",0,1.0,barcode_data/0/20201211_2480_rgb.png,20201211_2480_rgb.png,ground_truth,barcode
"(3, 284, 783, 372)",0,1.0,barcode_data/0/20201211_2557_rgb.png,20201211_2557_rgb.png,ground_truth,barcode
"(7, 322, 746, 349)",0,1.0,barcode_data/0/20201211_2558_rgb.png,20201211_2558_rgb.png,ground_truth,barcode
"(40, 268, 760, 372)",0,1.0,barcode_data/0/20201211_2559_rgb.png,20201211_2559_rgb.png,ground_truth,barcode
"(188, 216, 874, 350)",0,1.0,barcode_data/0/20201211_255_rgb.png,20201211_255_rgb.png,ground_truth,barcode
"(577, 424, 131, 85)",1,1.0,barcode_data/0/20201211_255_rgb.png,20201211_255_rgb.png,ground_truth,barcode
"(9, 324, 807, 274)",0,1.0,barcode_data/0/20201211_2560_rgb.png,20201211_2560_rgb.png,ground_truth,barcode
"(23, 312, 840, 316)",0,1.0,barcode_data/0/20201211_2561_rgb.png,20201211_2561_rgb.png,ground_truth,barcode
"(2, 289, 876, 342)",0,1.0,barcode_data/0/20201211_2567_rgb.png,20201211_2567_rgb.png,ground_truth,barcode
"(44, 298, 837, 318)",0,1.0,barcode_data/0/20201211_2568_rgb.png,20201211_2568_rgb.png,ground_truth,barcode
"(50, 291, 783, 335)",0,1.0,barcode_data/0/20201211_2569_rgb.png,20201211_2569_rgb.png,ground_truth,barcode
"(278, 158, 768, 389)",0,1.0,barcode_data/0/20201211_256_rgb.png,20201211_256_rgb.png,ground_truth,barcode
"(18, 239, 903, 360)",0,1.0,barcode_data/0/20201211_2570_rgb.png,20201211_2570_rgb.png,ground_truth,barcode
"(25, 251, 837, 407)",0,1.0,barcode_data/0/20201211_2571_rgb.png,20201211_2571_rgb.png,ground_truth,barcode
"(321, 29, 532, 587)",0,1.0,barcode_data/0/20201211_3032_rgb.png,20201211_3032_rgb.png,ground_truth,barcode
"(330, 39, 437, 609)",0,1.0,barcode_data/0/20201211_3033_rgb.png,20201211_3033_rgb.png,ground_truth,barcode
"(332, 35, 480, 558)",0,1.0,barcode_data/0/20201211_3034_rgb.png,20201211_3034_rgb.png,ground_truth,barcode
"(298, 44, 487, 617)",0,1.0,barcode_data/0/20201211_3035_rgb.png,20201211_3035_rgb.png,ground_truth,barcode
"(299, 45, 489, 608)",0,1.0,barcode_data/0/20201211_3036_rgb.png,20201211_3036_rgb.png,ground_truth,barcode
"(323, 74, 507, 637)",0,1.0,barcode_data/0/20201211_3087_rgb.png,20201211_3087_rgb.png,ground_truth,barcode
"(510, 537, 228, 120)",1,1.0,barcode_data/0/20201211_3087_rgb.png,20201211_3087_rgb.png,ground_truth,barcode
"(464, 522, 264, 154)",1,1.0,barcode_data/0/20201211_3088_rgb.png,20201211_3088_rgb.png,ground_truth,barcode
"(315, 91, 489, 621)",0,1.0,barcode_data/0/20201211_3088_rgb.png,20201211_3088_rgb.png,ground_truth,barcode
"(479, 547, 235, 123)",1,1.0,barcode_data/0/20201211_3090_rgb.png,20201211_3090_rgb.png,ground_truth,barcode
"(322, 81, 456, 620)",0,1.0,barcode_data/0/20201211_3090_rgb.png,20201211_3090_rgb.png,ground_truth,barcode
"(481, 508, 212, 161)",0,1.0,barcode_data/0/20201211_3091_rgb.png,20201211_3091_rgb.png,ground_truth,barcode
"(282, 36, 508, 612)",0,1.0,barcode_data/0/20201211_3094_rgb.png,20201211_3094_rgb.png,ground_truth,barcode
"(554, 496, 160, 129)",1,1.0,barcode_data/0/20201211_3094_rgb.png,20201211_3094_rgb.png,ground_truth,barcode
"(324, 15, 460, 608)",0,1.0,barcode_data/0/20201211_3098_rgb.png,20201211_3098_rgb.png,ground_truth,barcode
"(325, 8, 480, 596)",0,1.0,barcode_data/0/20201211_3099_rgb.png,20201211_3099_rgb.png,ground_truth,barcode
"(356, 10, 427, 611)",0,1.0,barcode_data/0/20201211_3200_rgb.png,20201211_3200_rgb.png,ground_truth,barcode
"(262, 11, 360, 564)",0,1.0,barcode_data/0/20201211_3201_rgb.png,20201211_3201_rgb.png,ground_truth,barcode
"(305, 47, 496, 563)",0,1.0,barcode_data/0/20201211_3203_rgb.png,20201211_3203_rgb.png,ground_truth,barcode
"(452, 45, 347, 664)",0,1.0,barcode_data/0/20201211_3324_rgb.png,20201211_3324_rgb.png,ground_truth,barcode
"(414, 12, 369, 698)",0,1.0,barcode_data/0/20201211_3325_rgb.png,20201211_3325_rgb.png,ground_truth,barcode
"(414, 30, 384, 634)",0,1.0,barcode_data/0/20201211_3326_rgb.png,20201211_3326_rgb.png,ground_truth,barcode
"(424, 20, 368, 663)",0,1.0,barcode_data/0/20201211_3327_rgb.png,20201211_3327_rgb.png,ground_truth,barcode
"(412, 18, 432, 670)",0,1.0,barcode_data/0/20201211_3328_rgb.png,20201211_3328_rgb.png,ground_truth,barcode
"(30, 91, 765, 434)",0,1.0,barcode_data/0/20201211_3502_rgb.png,20201211_3502_rgb.png,ground_truth,barcode
"(29, 44, 708, 464)",0,1.0,barcode_data/0/20201211_3503_rgb.png,20201211_3503_rgb.png,ground_truth,barcode
"(66, 65, 813, 448)",0,1.0,barcode_data/0/20201211_3504_rgb.png,20201211_3504_rgb.png,ground_truth,barcode
"(24, 80, 736, 497)",0,1.0,barcode_data/0/20201211_3505_rgb.png,20201211_3505_rgb.png,ground_truth,barcode
"(43, 75, 811, 468)",0,1.0,barcode_data/0/20201211_3506_rgb.png,20201211_3506_rgb.png,ground_truth,barcode
"(53, 69, 727, 425)",0,1.0,barcode_data/0/20201211_3507_rgb.png,20201211_3507_rgb.png,ground_truth,barcode
"(25, 44, 742, 478)",0,1.0,barcode_data/0/20201211_3508_rgb.png,20201211_3508_rgb.png,ground_truth,barcode
"(56, 31, 804, 533)",0,1.0,barcode_data/0/20201211_3509_rgb.png,20201211_3509_rgb.png,ground_truth,barcode
"(141, 34, 459, 570)",0,1.0,barcode_data/0/20201211_3647_rgb.png,20201211_3647_rgb.png,ground_truth,barcode
"(20, 11, 860, 558)",0,1.0,barcode_data/0/20201211_3902_rgb.png,20201211_3902_rgb.png,ground_truth,barcode
"(30, 8, 834, 569)",0,1.0,barcode_data/0/20201211_3903_rgb.png,20201211_3903_rgb.png,ground_truth,barcode
"(566, 16, 336, 698)",0,1.0,barcode_data/0/20201211_446_rgb.png,20201211_446_rgb.png,ground_truth,barcode
"(60, 49, 660, 626)",0,1.0,barcode_data/0/20201211_532_rgb.png,20201211_532_rgb.png,ground_truth,barcode
"(65, 18, 637, 646)",0,1.0,barcode_data/0/20201211_533_rgb.png,20201211_533_rgb.png,ground_truth,barcode
"(59, 23, 630, 648)",0,1.0,barcode_data/0/20201211_534_rgb.png,20201211_534_rgb.png,ground_truth,barcode
"(36, 15, 692, 652)",0,1.0,barcode_data/0/20201211_535_rgb.png,20201211_535_rgb.png,ground_truth,barcode
"(76, 63, 616, 602)",0,1.0,barcode_data/0/20201211_536_rgb.png,20201211_536_rgb.png,ground_truth,barcode
"(48, 51, 552, 647)",0,1.0,barcode_data/0/20201211_538_rgb.png,20201211_538_rgb.png,ground_truth,barcode
"(40, 29, 592, 646)",0,1.0,barcode_data/0/20201211_539_rgb.png,20201211_539_rgb.png,ground_truth,barcode
"(115, 21, 623, 525)",0,1.0,barcode_data/0/20201211_53_rgb.png,20201211_53_rgb.png,ground_truth,barcode
"(56, 35, 524, 664)",0,1.0,barcode_data/0/20201211_540_rgb.png,20201211_540_rgb.png,ground_truth,barcode
"(50, 72, 1076, 568)",0,1.0,barcode_data/0/20201211_634_rgb.png,20201211_634_rgb.png,ground_truth,barcode
"(128, 92, 968, 539)",0,1.0,barcode_data/0/20201211_635_rgb.png,20201211_635_rgb.png,ground_truth,barcode
"(124, 58, 982, 555)",0,1.0,barcode_data/0/20201211_636_rgb.png,20201211_636_rgb.png,ground_truth,barcode
"(3, 60, 1152, 571)",0,1.0,barcode_data/0/20201211_859_rgb.png,20201211_859_rgb.png,ground_truth,barcode
"(210, 38, 585, 583)",0,1.0,barcode_data/0/20201211_85_rgb.png,20201211_85_rgb.png,ground_truth,barcode
"(438, 376, 256, 128)",1,1.0,barcode_data/1/20201211_100_rgb.png,20201211_100_rgb.png,ground_truth,barcode
"(74, 166, 1204, 552)",0,1.0,barcode_data/1/20201211_100_rgb.png,20201211_100_rgb.png,ground_truth,barcode
"(324, 208, 382, 191)",1,1.0,barcode_data/1/20201211_1012_rgb.png,20201211_1012_rgb.png,ground_truth,barcode
"(336, 202, 382, 191)",1,1.0,barcode_data/1/20201211_1013_rgb.png,20201211_1013_rgb.png,ground_truth,barcode
"(345, 194, 388, 186)",1,1.0,barcode_data/1/20201211_1015_rgb.png,20201211_1015_rgb.png,ground_truth,barcode
"(354, 180, 362, 205)",1,1.0,barcode_data/1/20201211_1016_rgb.png,20201211_1016_rgb.png,ground_truth,barcode
"(360, 207, 376, 188)",1,1.0,barcode_data/1/20201211_1017_rgb.png,20201211_1017_rgb.png,ground_truth,barcode
"(384, 217, 347, 180)",1,1.0,barcode_data/1/20201211_1018_rgb.png,20201211_1018_rgb.png,ground_truth,barcode
"(367, 222, 376, 212)",1,1.0,barcode_data/1/20201211_1019_rgb.png,20201211_1019_rgb.png,ground_truth,barcode
"(141, 194, 1136, 522)",0,1.0,barcode_data/1/20201211_101_rgb.png,20201211_101_rgb.png,ground_truth,barcode
"(459, 374, 203, 145)",1,1.0,barcode_data/1/20201211_101_rgb.png,20201211_101_rgb.png,ground_truth,barcode
"(358, 251, 327, 172)",1,1.0,barcode_data/1/20201211_1020_rgb.png,20201211_1020_rgb.png,ground_truth,barcode
"(386, 262, 285, 191)",1,1.0,barcode_data/1/20201211_1021_rgb.png,20201211_1021_rgb.png,ground_truth,barcode
"(344, 251, 355, 181)",1,1.0,barcode_data/1/20201211_1022_rgb.png,20201211_1022_rgb.png,ground_truth,barcode
"(320, 251, 371, 178)",1,1.0,barcode_data/1/20201211_1023_rgb.png,20201211_1023_rgb.png,ground_truth,barcode
"(345, 250, 364, 208)",1,1.0,barcode_data/1/20201211_1024_rgb.png,20201211_1024_rgb.png,ground_truth,barcode
"(340, 249, 363, 197)",1,1.0,barcode_data/1/20201211_1025_rgb.png,20201211_1025_rgb.png,ground_truth,barcode
"(344, 242, 356, 213)",1,1.0,barcode_data/1/20201211_1026_rgb.png,20201211_1026_rgb.png,ground_truth,barcode
"(339, 259, 362, 189)",1,1.0,barcode_data/1/20201211_1027_rgb.png,20201211_1027_rgb.png,ground_truth,barcode
"(335, 253, 371, 195)",1,1.0,barcode_data/1/20201211_1028_rgb.png,20201211_1028_rgb.png,ground_truth,barcode
"(327, 257, 390, 200)",1,1.0,barcode_data/1/20201211_1029_rgb.png,20201211_1029_rgb.png,ground_truth,barcode
"(446, 382, 223, 124)",1,1.0,barcode_data/1/20201211_102_rgb.png,20201211_102_rgb.png,ground_truth,barcode
"(335, 260, 225, 145)",1,1.0,barcode_data/1/20201211_1030_rgb.png,20201211_1030_rgb.png,ground_truth,barcode
"(315, 257, 354, 202)",1,1.0,barcode_data/1/20201211_1031_rgb.png,20201211_1031_rgb.png,ground_truth,barcode
"(323, 254, 312, 214)",1,1.0,barcode_data/1/20201211_1032_rgb.png,20201211_1032_rgb.png,ground_truth,barcode
"(336, 265, 308, 213)",1,1.0,barcode_data/1/20201211_1033_rgb.png,20201211_1033_rgb.png,ground_truth,barcode
"(319, 256, 324, 216)",1,1.0,barcode_data/1/20201211_1034_rgb.png,20201211_1034_rgb.png,ground_truth,barcode
"(300, 263, 316, 191)",1,1.0,barcode_data/1/20201211_1035_rgb.png,20201211_1035_rgb.png,ground_truth,barcode
"(302, 263, 320, 208)",1,1.0,barcode_data/1/20201211_1036_rgb.png,20201211_1036_rgb.png,ground_truth,barcode
"(331, 281, 267, 177)",1,1.0,barcode_data/1/20201211_1037_rgb.png,20201211_1037_rgb.png,ground_truth,barcode
"(301, 268, 328, 197)",1,1.0,barcode_data/1/20201211_1038_rgb.png,20201211_1038_rgb.png,ground_truth,barcode
"(295, 270, 337, 200)",1,1.0,barcode_data/1/20201211_1039_rgb.png,20201211_1039_rgb.png,ground_truth,barcode
"(453, 376, 230, 142)",1,1.0,barcode_data/1/20201211_103_rgb.png,20201211_103_rgb.png,ground_truth,barcode
"(287, 264, 356, 207)",1,1.0,barcode_data/1/20201211_1040_rgb.png,20201211_1040_rgb.png,ground_truth,barcode
"(292, 271, 332, 195)",1,1.0,barcode_data/1/20201211_1041_rgb.png,20201211_1041_rgb.png,ground_truth,barcode
"(282, 281, 362, 199)",1,1.0,barcode_data/1/20201211_1042_rgb.png,20201211_1042_rgb.png,ground_truth,barcode
"(284, 311, 344, 198)",1,1.0,barcode_data/1/20201211_1043_rgb.png,20201211_1043_rgb.png,ground_truth,barcode
"(297, 340, 344, 192)",1,1.0,barcode_data/1/20201211_1044_rgb.png,20201211_1044_rgb.png,ground_truth,barcode
"(294, 357, 343, 210)",1,1.0,barcode_data/1/20201211_1045_rgb.png,20201211_1045_rgb.png,ground_truth,barcode
"(322, 366, 319, 206)",1,1.0,barcode_data/1/20201211_1046_rgb.png,20201211_1046_rgb.png,ground_truth,barcode
"(331, 363, 327, 215)",1,1.0,barcode_data/1/20201211_1047_rgb.png,20201211_1047_rgb.png,ground_truth,barcode
"(350, 381, 308, 197)",1,1.0,barcode_data/1/20201211_1048_rgb.png,20201211_1048_rgb.png,ground_truth,barcode
"(354, 402, 327, 178)",1,1.0,barcode_data/1/20201211_1049_rgb.png,20201211_1049_rgb.png,ground_truth,barcode
"(465, 377, 207, 123)",1,1.0,barcode_data/1/20201211_104_rgb.png,20201211_104_rgb.png,ground_truth,barcode
"(371, 410, 267, 178)",1,1.0,barcode_data/1/20201211_1050_rgb.png,20201211_1050_rgb.png,ground_truth,barcode
"(380, 436, 264, 149)",1,1.0,barcode_data/1/20201211_1051_rgb.png,20201211_1051_rgb.png,ground_truth,barcode
"(368, 408, 288, 190)",1,1.0,barcode_data/1/20201211_1052_rgb.png,20201211_1052_rgb.png,ground_truth,barcode
"(398, 429, 249, 168)",1,1.0,barcode_data/1/20201211_1053_rgb.png,20201211_1053_rgb.png,ground_truth,barcode
"(396, 441, 285, 161)",1,1.0,barcode_data/1/20201211_1054_rgb.png,20201211_1054_rgb.png,ground_truth,barcode
"(409, 428, 284, 170)",1,1.0,barcode_data/1/20201211_1055_rgb.png,20201211_1055_rgb.png,ground_truth,barcode
"(412, 445, 248, 152)",1,1.0,barcode_data/1/20201211_1056_rgb.png,20201211_1056_rgb.png,ground_truth,barcode
"(419, 407, 300, 189)",1,1.0,barcode_data/1/20201211_1057_rgb.png,20201211_1057_rgb.png,ground_truth,barcode
"(427, 426, 234, 157)",1,1.0,barcode_data/1/20201211_1058_rgb.png,20201211_1058_rgb.png,ground_truth,barcode
"(417, 432, 224, 159)",1,1.0,barcode_data/1/20201211_1059_rgb.png,20201211_1059_rgb.png,ground_truth,barcode
"(474, 365, 191, 126)",1,1.0,barcode_data/1/20201211_105_rgb.png,20201211_105_rgb.png,ground_truth,barcode
"(408, 411, 249, 174)",1,1.0,barcode_data/1/20201211_1061_rgb.png,20201211_1061_rgb.png,ground_truth,barcode
"(424, 428, 217, 147)",1,1.0,barcode_data/1/20201211_1062_rgb.png,20201211_1062_rgb.png,ground_truth,barcode
"(425, 416, 214, 150)",1,1.0,barcode_data/1/20201211_1063_rgb.png,20201211_1063_rgb.png,ground_truth,barcode
"(423, 421, 216, 146)",1,1.0,barcode_data/1/20201211_1064_rgb.png,20201211_1064_rgb.png,ground_truth,barcode
"(444, 419, 200, 142)",1,1.0,barcode_data/1/20201211_1065_rgb.png,20201211_1065_rgb.png,ground_truth,barcode
"(450, 414, 196, 154)",1,1.0,barcode_data/1/20201211_1066_rgb.png,20201211_1066_rgb.png,ground_truth,barcode
"(444, 403, 227, 153)",1,1.0,barcode_data/1/20201211_1067_rgb.png,20201211_1067_rgb.png,ground_truth,barcode
"(449, 399, 203, 144)",1,1.0,barcode_data/1/20201211_1068_rgb.png,20201211_1068_rgb.png,ground_truth,barcode
"(442, 389, 212, 149)",1,1.0,barcode_data/1/20201211_1069_rgb.png,20201211_1069_rgb.png,ground_truth,barcode
"(454, 365, 228, 132)",1,1.0,barcode_data/1/20201211_106_rgb.png,20201211_106_rgb.png,ground_truth,barcode
"(434, 390, 234, 133)",1,1.0,barcode_data/1/20201211_1070_rgb.png,20201211_1070_rgb.png,ground_truth,barcode
"(448, 367, 220, 149)",1,1.0,barcode_data/1/20201211_1071_rgb.png,20201211_1071_rgb.png,ground_truth,barcode
"(448, 360, 188, 152)",1,1.0,barcode_data/1/20201211_1072_rgb.png,20201211_1072_rgb.png,ground_truth,barcode
"(465, 356, 194, 151)",1,1.0,barcode_data/1/20201211_1073_rgb.png,20201211_1073_rgb.png,ground_truth,barcode
"(450, 336, 199, 154)",1,1.0,barcode_data/1/20201211_1074_rgb.png,20201211_1074_rgb.png,ground_truth,barcode
"(440, 314, 232, 159)",1,1.0,barcode_data/1/20201211_1075_rgb.png,20201211_1075_rgb.png,ground_truth,barcode
"(455, 298, 207, 145)",1,1.0,barcode_data/1/20201211_1076_rgb.png,20201211_1076_rgb.png,ground_truth,barcode
"(457, 292, 206, 145)",1,1.0,barcode_data/1/20201211_1077_rgb.png,20201211_1077_rgb.png,ground_truth,barcode
"(457, 258, 209, 146)",1,1.0,barcode_data/1/20201211_1078_rgb.png,20201211_1078_rgb.png,ground_truth,barcode
"(455, 245, 216, 150)",1,1.0,barcode_data/1/20201211_1079_rgb.png,20201211_1079_rgb.png,ground_truth,barcode
"(454, 376, 223, 129)",1,1.0,barcode_data/1/20201211_107_rgb.png,20201211_107_rgb.png,ground_truth,barcode
"(455, 213, 234, 155)",1,1.0,barcode_data/1/20201211_1080_rgb.png,20201211_1080_rgb.png,ground_truth,barcode
"(484, 212, 224, 156)",1,1.0,barcode_data/1/20201211_1081_rgb.png,20201211_1081_rgb.png,ground_truth,barcode
"(472, 206, 202, 150)",1,1.0,barcode_data/1/20201211_1082_rgb.png,20201211_1082_rgb.png,ground_truth,barcode
"(464, 194, 235, 153)",1,1.0,barcode_data/1/20201211_1083_rgb.png,20201211_1083_rgb.png,ground_truth,barcode
"(477, 184, 200, 148)",1,1.0,barcode_data/1/20201211_1084_rgb.png,20201211_1084_rgb.png,ground_truth,barcode
"(486, 178, 200, 121)",1,1.0,barcode_data/1/20201211_1085_rgb.png,20201211_1085_rgb.png,ground_truth,barcode
"(467, 153, 232, 144)",1,1.0,barcode_data/1/20201211_1086_rgb.png,20201211_1086_rgb.png,ground_truth,barcode
"(460, 150, 227, 143)",1,1.0,barcode_data/1/20201211_1087_rgb.png,20201211_1087_rgb.png,ground_truth,barcode
"(464, 151, 220, 137)",1,1.0,barcode_data/1/20201211_1088_rgb.png,20201211_1088_rgb.png,ground_truth,barcode
"(469, 124, 216, 156)",1,1.0,barcode_data/1/20201211_1089_rgb.png,20201211_1089_rgb.png,ground_truth,barcode
"(482, 394, 185, 108)",1,1.0,barcode_data/1/20201211_108_rgb.png,20201211_108_rgb.png,ground_truth,barcode
"(478, 117, 216, 158)",1,1.0,barcode_data/1/20201211_1090_rgb.png,20201211_1090_rgb.png,ground_truth,barcode
"(477, 123, 223, 114)",1,1.0,barcode_data/1/20201211_1091_rgb.png,20201211_1091_rgb.png,ground_truth,barcode
"(471, 116, 221, 150)",1,1.0,barcode_data/1/20201211_1092_rgb.png,20201211_1092_rgb.png,ground_truth,barcode
"(466, 97, 248, 163)",1,1.0,barcode_data/1/20201211_1093_rgb.png,20201211_1093_rgb.png,ground_truth,barcode
"(92, 133, 472, 357)",1,1.0,barcode_data/1/20201211_1285_rgb.png,20201211_1285_rgb.png,ground_truth,barcode
"(83, 157, 460, 380)",1,1.0,barcode_data/1/20201211_1287_rgb.png,20201211_1287_rgb.png,ground_truth,barcode
"(67, 186, 495, 374)",1,1.0,barcode_data/1/20201211_1288_rgb.png,20201211_1288_rgb.png,ground_truth,barcode
"(87, 175, 500, 391)",1,1.0,barcode_data/1/20201211_1289_rgb.png,20201211_1289_rgb.png,ground_truth,barcode
"(31, 160, 470, 362)",1,1.0,barcode_data/1/20201211_1294_rgb.png,20201211_1294_rgb.png,ground_truth,barcode
"(82, 151, 415, 415)",1,1.0,barcode_data/1/20201211_1296_rgb.png,20201211_1296_rgb.png,ground_truth,barcode
"(74, 136, 436, 473)",1,1.0,barcode_data/1/20201211_1297_rgb.png,20201211_1297_rgb.png,ground_truth,barcode
"(84, 151, 448, 432)",1,1.0,barcode_data/1/20201211_1298_rgb.png,20201211_1298_rgb.png,ground_truth,barcode
"(72, 153, 491, 440)",1,1.0,barcode_data/1/20201211_1299_rgb.png,20201211_1299_rgb.png,ground_truth,barcode
"(39, 146, 462, 413)",1,1.0,barcode_data/1/20201211_1307_rgb.png,20201211_1307_rgb.png,ground_truth,barcode
"(68, 132, 438, 398)",1,1.0,barcode_data/1/20201211_1308_rgb.png,20201211_1308_rgb.png,ground_truth,barcode
"(25, 131, 448, 429)",1,1.0,barcode_data/1/20201211_1309_rgb.png,20201211_1309_rgb.png,ground_truth,barcode
"(6, 158, 396, 481)",1,1.0,barcode_data/1/20201211_1335_rgb.png,20201211_1335_rgb.png,ground_truth,barcode
"(493, 108, 381, 414)",1,1.0,barcode_data/1/20201211_1375_rgb.png,20201211_1375_rgb.png,ground_truth,barcode
"(424, 113, 416, 440)",1,1.0,barcode_data/1/20201211_1376_rgb.png,20201211_1376_rgb.png,ground_truth,barcode
